"movement","measured"
"70.1","+97.600"
"70.19999999999999","+97.510"
"70.29999999999998","+97.410"
"70.39999999999998","+97.310"
"70.49999999999997","+97.210"
"70.59999999999997","+97.120"
"70.69999999999996","+97.010"
"70.79999999999995","+96.910"
"70.89999999999995","+96.815"
"70.99999999999994","+96.720"
"71.09999999999994","+96.615"
"71.19999999999993","+96.515"
"71.29999999999993","+96.415"
"71.39999999999992","+96.315"
"71.49999999999991","+96.210"
"71.59999999999991","+96.110"
"71.6999999999999","+96.005"
"71.7999999999999","+95.910"
"71.89999999999989","+95.805"
"71.99999999999989","+95.715"
"72.09999999999988","+95.605"
"72.19999999999987","+95.510"
"72.29999999999987","+95.405"
"72.39999999999986","+95.305"
"72.49999999999986","+95.205"
"72.59999999999985","+95.110"
"72.69999999999985","+95.005"
"72.79999999999984","+94.900"
"72.89999999999984","+94.805"
"72.99999999999983","+94.710"
"73.09999999999982","+94.605"
"73.19999999999982","+94.505"
"73.29999999999981","+94.400"
"73.3999999999998","+94.305"
"73.4999999999998","+94.200"
"73.5999999999998","+94.100"
"73.69999999999979","+94.000"
"73.79999999999978","+93.910"
"73.89999999999978","+93.805"
"73.99999999999977","+93.700"
"74.09999999999977","+93.595"
"74.19999999999976","+93.505"
"74.29999999999976","+93.400"
"74.39999999999975","+93.300"
"74.49999999999974","+93.200"
"74.59999999999974","+93.110"
"74.69999999999973","+93.005"
"74.79999999999973","+92.900"
"74.89999999999972","+92.800"
"74.99999999999972","+92.705"
"75.09999999999971","+92.600"
"75.1999999999997","+92.500"
"75.2999999999997","+92.405"
"75.3999999999997","+92.305"
"75.49999999999969","+92.200"
"75.59999999999968","+92.100"
"75.69999999999968","+92.000"
"75.79999999999967","+91.905"
"75.89999999999966","+91.800"
"75.99999999999966","+91.705"
"76.09999999999965","+91.600"
"76.19999999999965","+91.505"
"76.29999999999964","+91.400"
"76.39999999999964","+91.300"
"76.49999999999963","+91.200"
"76.59999999999962","+91.110"
"76.69999999999962","+91.005"
"76.79999999999961","+90.900"
"76.89999999999961","+90.800"
"76.9999999999996","+90.705"
"77.0999999999996","+90.605"
"77.19999999999959","+90.500"
"77.29999999999959","+90.400"
"77.39999999999958","+90.300"
"77.49999999999957","+90.195"
"77.59999999999957","+90.095"
"77.69999999999956","+89.995"
"77.79999999999956","+89.900"
"77.89999999999955","+89.795"
"77.99999999999955","+89.695"
"78.09999999999954","+89.590"
"78.19999999999953","+89.500"
"78.29999999999953","+89.395"
"78.39999999999952","+89.295"
"78.49999999999952","+89.190"
"78.59999999999951","+89.095"
"78.6999999999995","+89.000"
"78.7999999999995","+88.890"
"78.8999999999995","+88.790"
"78.99999999999949","+88.695"
"79.09999999999948","+88.590"
"79.19999999999948","+88.490"
"79.29999999999947","+88.390"
"79.39999999999947","+88.290"
"79.49999999999946","+88.185"
"79.59999999999945","+88.090"
"79.69999999999945","+87.985"
"79.79999999999944","+87.890"
"79.89999999999944","+87.785"
"79.99999999999943","+87.685"
"80.09999999999943","+87.580"
"80.19999999999942","+87.490"
"80.29999999999941","+87.385"
"80.39999999999941","+87.280"
"80.4999999999994","+87.185"
"80.5999999999994","+87.090"
