"movement","measured"
"70.001","+97.680"
"70.00200000000001","+97.680"
"70.00300000000001","+97.680"
"70.00400000000002","+97.680"
"70.00500000000002","+97.680"
"70.00600000000003","+97.685"
"70.00700000000003","+97.680"
"70.00800000000004","+97.680"
"70.00900000000004","+97.680"
"70.01000000000005","+97.680"
"70.01100000000005","+97.680"
"70.01200000000006","+97.680"
"70.01300000000006","+97.675"
"70.01400000000007","+97.675"
"70.01500000000007","+97.675"
"70.01600000000008","+97.675"
"70.01700000000008","+97.675"
"70.01800000000009","+97.670"
"70.01900000000009","+97.670"
"70.0200000000001","+97.670"
"70.0210000000001","+97.665"
"70.0220000000001","+97.665"
"70.02300000000011","+97.665"
"70.02400000000011","+97.665"
"70.02500000000012","+97.665"
"70.02600000000012","+97.665"
"70.02700000000013","+97.665"
"70.02800000000013","+97.660"
"70.02900000000014","+97.660"
"70.03000000000014","+97.660"
"70.03100000000015","+97.660"
"70.03200000000015","+97.660"
"70.03300000000016","+97.660"
"70.03400000000016","+97.655"
"70.03500000000017","+97.655"
"70.03600000000017","+97.655"
"70.03700000000018","+97.655"
"70.03800000000018","+97.655"
"70.03900000000019","+97.655"
"70.04000000000019","+97.655"
"70.0410000000002","+97.650"
"70.0420000000002","+97.650"
"70.0430000000002","+97.650"
"70.04400000000021","+97.650"
"70.04500000000021","+97.645"
"70.04600000000022","+97.645"
"70.04700000000022","+97.645"
"70.04800000000023","+97.645"
"70.04900000000023","+97.640"
"70.05000000000024","+97.640"
"70.05100000000024","+97.640"
"70.05200000000025","+97.640"
"70.05300000000025","+97.640"
"70.05400000000026","+97.640"
"70.05500000000026","+97.640"
"70.05600000000027","+97.640"
"70.05700000000027","+97.635"
"70.05800000000028","+97.635"
"70.05900000000028","+97.635"
"70.06000000000029","+97.635"
"70.06100000000029","+97.635"
"70.0620000000003","+97.630"
"70.0630000000003","+97.630"
"70.0640000000003","+97.630"
"70.06500000000031","+97.630"
"70.06600000000032","+97.625"
"70.06700000000032","+97.625"
"70.06800000000032","+97.625"
"70.06900000000033","+97.625"
"70.07000000000033","+97.625"
"70.07100000000034","+97.625"
"70.07200000000034","+97.620"
"70.07300000000035","+97.620"
"70.07400000000035","+97.620"
"70.07500000000036","+97.620"
"70.07600000000036","+97.620"
"70.07700000000037","+97.615"
"70.07800000000037","+97.615"
"70.07900000000038","+97.615"
"70.08000000000038","+97.615"
"70.08100000000039","+97.615"
"70.08200000000039","+97.615"
"70.0830000000004","+97.615"
"70.0840000000004","+97.610"
"70.0850000000004","+97.610"
"70.08600000000041","+97.610"
"70.08700000000042","+97.610"
"70.08800000000042","+97.605"
"70.08900000000042","+97.605"
"70.09000000000043","+97.605"
"70.09100000000043","+97.605"
"70.09200000000044","+97.605"
"70.09300000000044","+97.600"
"70.09400000000045","+97.600"
"70.09500000000045","+97.600"
"70.09600000000046","+97.600"
"70.09700000000046","+97.600"
"70.09800000000047","+97.600"
"70.09900000000047","+97.600"
"70.10000000000048","+97.595"
"70.10100000000048","+97.595"
"70.10200000000049","+97.595"
"70.10300000000049","+97.595"
"70.1040000000005","+97.595"
"70.1050000000005","+97.595"
"70.1060000000005","+97.590"
"70.10700000000051","+97.590"
"70.10800000000052","+97.590"
"70.10900000000052","+97.590"
"70.11000000000053","+97.590"
