,movement,measured
212,0.01,10.000000000005457
213,0.01,9.999999999990905
214,0.01,10.000000000005457
215,0.01,10.000000000003638
216,0.01,9.999999999992724
217,0.01,10.000000000003638
218,0.01,10.000000000005457
219,0.01,9.999999999990905
220,0.01,10.000000000005457
221,0.01,10.000000000005457
222,0.01,9.999999999990905
223,0.01,10.000000000005457
224,0.01,9.999999999990905
225,0.01,10.000000000003638
226,0.01,10.000000000005457
227,0.01,9.999999999990905
228,0.01,10.000000000005457
229,0.01,10.000000000005457
230,0.01,9.999999999990905
231,0.01,10.000000000005457
232,0.01,10.000000000003638
233,0.01,9.999999999990905
234,0.01,10.000000000005457
235,0.01,9.999999999990905
236,0.01,10.000000000005457
237,0.01,10.000000000005457
238,0.01,4.999999999994543
239,0.01,10.000000000005457
240,0.01,9.999999999990905
241,0.01,10.000000000005457
242,0.01,10.000000000005457
243,0.01,9.999999999990905
244,0.01,10.000000000005457
245,0.01,10.000000000003638
246,0.01,9.999999999990905
247,0.01,10.000000000005457
248,0.01,9.999999999990905
249,0.01,15.000000000001819
250,0.01,10.000000000003638
251,0.01,10.000000000005457
252,0.01,9.999999999990905
253,0.01,10.000000000005457
254,0.01,10.000000000005457
255,0.01,9.999999999990905
256,0.01,10.000000000005457
257,0.01,10.000000000003638
258,0.01,9.999999999990905
259,0.01,10.000000000005457
260,0.01,9.999999999990905
261,0.01,10.000000000005457
262,0.01,10.000000000005457
263,0.01,9.999999999990905
264,0.01,10.000000000005457
265,0.01,10.000000000003638
266,0.01,9.999999999992724
267,0.01,15.0
268,0.01,10.000000000005457
269,0.01,10.000000000003638
270,0.01,9.999999999990905
271,0.01,10.000000000005457
272,0.01,4.999999999996362
273,0.01,10.000000000005457
274,0.01,9.999999999990905
275,0.01,10.000000000003638
277,0.01,9.999999999990905
278,0.01,5.000000000009095
279,0.01,9.999999999990905
280,0.01,10.000000000005457
281,0.01,10.000000000005457
282,0.01,9.999999999990905
283,0.01,10.000000000005457
284,0.01,9.999999999990905
285,0.01,15.0
286,0.01,10.000000000005457
287,0.01,10.000000000003638
288,0.01,9.999999999992724
289,0.01,10.000000000003638
290,0.01,10.000000000005457
291,0.01,9.999999999990905
292,0.01,10.000000000005457
293,0.01,10.000000000005457
294,0.01,14.999999999985448
295,0.01,10.000000000005457
296,0.01,10.000000000005457
297,0.01,9.999999999990905
298,0.01,5.000000000009095
299,0.01,9.999999999990905
300,0.01,10.000000000005457
301,0.01,10.000000000005457
302,0.01,9.999999999990905
303,0.01,10.000000000005457
304,0.01,10.000000000003638
305,0.01,9.999999999990905
306,0.01,15.000000000001819
307,0.01,10.000000000005457
308,0.01,9.999999999990905
309,0.01,10.000000000003638
310,0.01,4.999999999996362
311,0.01,10.000000000005457
312,0.01,10.000000000003638
313,0.01,9.999999999992724
314,0.01,10.000000000003638
315,0.01,10.000000000005457
316,0.01,9.999999999990905
317,0.01,10.000000000005457
318,0.01,10.000000000005457
319,0.01,9.999999999990905
320,0.01,4.999999999994543
321,0.01,10.000000000005457
322,0.01,10.000000000005457
323,0.01,9.999999999990905
324,0.01,10.000000000005457
325,0.01,10.000000000003638
326,0.01,9.999999999992724
327,0.01,10.000000000003638
328,0.01,15.000000000001819
329,0.01,10.000000000003638
330,0.01,9.999999999990905
331,0.01,10.000000000005457
332,0.01,9.999999999990905
333,0.01,10.000000000005457
334,0.01,10.000000000005457
335,0.01,9.999999999990905
336,0.01,10.000000000005457
337,0.01,10.000000000003638
338,0.01,9.999999999992724
339,0.01,10.000000000003638
340,0.01,10.000000000005457
341,0.01,9.999999999990905
342,0.01,10.000000000005457
343,0.01,10.000000000005457
344,0.01,9.999999999990905
345,0.01,10.000000000005457
346,0.01,9.999999999990905
347,0.01,10.000000000003638
348,0.01,10.000000000005457
349,0.01,9.999999999990905
350,0.01,10.000000000005457
351,0.01,10.000000000005457
352,0.01,9.999999999990905
353,0.01,10.000000000005457
354,0.01,10.000000000003638
355,0.01,9.999999999990905
356,0.01,10.000000000005457
357,0.01,4.999999999996362
358,0.01,10.000000000005457
359,0.01,9.999999999990905
360,0.01,10.000000000003638
361,0.01,10.000000000005457
362,0.01,9.999999999990905
363,0.01,10.000000000005457
364,0.01,10.000000000005457
365,0.01,9.999999999990905
366,0.01,10.000000000005457
367,0.01,10.000000000003638
368,0.01,9.999999999990905
369,0.01,15.000000000001819
370,0.01,10.000000000005457
371,0.01,9.999999999990905
372,0.01,10.000000000003638
373,0.01,10.000000000005457
374,0.01,9.999999999990905
375,0.01,10.000000000005457
376,0.01,10.000000000005457
377,0.01,9.999999999990905
378,0.01,10.000000000005457
379,0.01,10.000000000003638
380,0.01,9.999999999990905
381,0.01,10.000000000005457
382,0.01,9.999999999990905
383,0.01,10.000000000005457
384,0.01,10.000000000005457
385,0.01,9.999999999990905
386,0.01,10.000000000005457
387,0.01,10.000000000003638
