,movement,measured
4,70.24999999999999,45.00000000000182
5,70.29999999999998,54.999999999992724
6,70.34999999999998,49.99999999999818
7,70.39999999999998,45.00000000000182
8,70.44999999999997,45.00000000000182
9,70.49999999999997,49.99999999999636
10,70.54999999999997,49.99999999999818
11,70.59999999999997,45.00000000000182
12,70.64999999999996,50.000000000010914
13,70.69999999999996,54.999999999992724
14,70.74999999999996,49.99999999999636
15,70.79999999999995,49.99999999999818
16,70.84999999999995,50.000000000010914
17,70.89999999999995,49.99999999999636
18,70.94999999999995,45.00000000000182
19,70.99999999999994,49.99999999999818
20,71.04999999999994,45.00000000000182
21,71.09999999999994,54.999999999992724
22,71.14999999999993,50.000000000010914
23,71.19999999999993,44.99999999998727
24,71.24999999999993,50.000000000010914
25,71.29999999999993,54.999999999992724
26,71.34999999999992,45.00000000000182
27,71.39999999999992,49.99999999999636
28,71.44999999999992,49.99999999999818
29,71.49999999999991,60.00000000000182
30,71.54999999999991,49.99999999999818
31,71.59999999999991,50.000000000010914
32,71.6499999999999,49.99999999999636
33,71.6999999999999,49.99999999999818
34,71.7499999999999,49.99999999999636
35,71.7999999999999,45.00000000000182
36,71.8499999999999,49.99999999999818
37,71.89999999999989,55.00000000000546
38,71.94999999999989,49.99999999999818
39,71.99999999999989,49.99999999999636
40,72.04999999999988,55.000000000007276
41,72.09999999999988,54.999999999992724
42,72.14999999999988,45.00000000000182
43,72.19999999999987,49.99999999999636
44,72.24999999999987,45.00000000000182
45,72.29999999999987,55.000000000007276
46,72.34999999999987,49.99999999999636
47,72.39999999999986,49.99999999999818
48,72.44999999999986,49.99999999999636
49,72.49999999999986,50.000000000010914
50,72.54999999999986,49.99999999999818
51,72.59999999999985,45.00000000000182
52,72.64999999999985,49.99999999999636
53,72.69999999999985,54.999999999992724
54,72.74999999999984,55.000000000007276
55,72.79999999999984,45.00000000000182
56,72.84999999999984,49.99999999999636
57,72.89999999999984,49.99999999999818
58,72.94999999999983,49.99999999999636
59,72.99999999999983,45.00000000000182
60,73.04999999999983,55.000000000007276
61,73.09999999999982,49.99999999999636
62,73.14999999999982,54.999999999992724
63,73.19999999999982,45.00000000000182
64,73.24999999999982,55.000000000007276
65,73.29999999999981,49.99999999999636
66,73.34999999999981,49.99999999999818
67,73.3999999999998,45.00000000000182
68,73.4499999999998,49.99999999999636
69,73.4999999999998,55.000000000007276
70,73.5499999999998,49.99999999999636
71,73.5999999999998,49.99999999999818
72,73.64999999999979,49.99999999999636
73,73.69999999999979,55.000000000007276
74,73.74999999999979,45.00000000000182
75,73.79999999999978,49.99999999999636
76,73.84999999999978,49.99999999999818
77,73.89999999999978,49.99999999999636
78,73.94999999999978,50.000000000010914
79,73.99999999999977,49.99999999999818
80,74.04999999999977,54.999999999992724
81,74.09999999999977,50.00000000001273
82,74.14999999999976,49.99999999999636
83,74.19999999999976,45.0
84,74.24999999999976,45.00000000000364
85,74.29999999999976,54.999999999992724
86,74.34999999999975,49.99999999999636
87,74.39999999999975,55.000000000007276
88,74.44999999999975,45.0
89,74.49999999999974,49.99999999999636
90,74.54999999999974,50.0
91,74.59999999999974,45.0
92,74.64999999999974,49.99999999999636
93,74.69999999999973,50.0
94,74.74999999999973,60.0
95,74.79999999999973,49.99999999999636
96,74.84999999999972,50.00000000001455
97,74.89999999999972,49.99999999999636
98,74.94999999999972,45.0
99,74.99999999999972,49.99999999999636
100,75.04999999999971,45.00000000000364
101,75.09999999999971,54.999999999992724
102,75.14999999999971,49.99999999999636
103,75.1999999999997,50.000000000010914
104,75.2499999999997,49.99999999999636
105,75.2999999999997,54.999999999992724
106,75.3499999999997,35.000000000010914
107,75.3999999999997,54.999999999992724
108,75.44999999999969,55.000000000007276
109,75.49999999999969,54.999999999992724
