,movement,measured
2,1,1004.9999999999955
3,1,1005.0000000000095
4,1,994.99999999999
5,1,1005.00000000001
6,1,1000.0
7,1,1004.9999999999955
8,1,1000.0
9,1,1004.9999999999964
10,1,1000.0
11,1,1005.0000000000091
12,1,1000.0
13,1,1004.9999999999945
14,1,1000.0
15,1,1004.9999999999964
16,1,995.0000000000036
17,1,1000.0
18,1,970.0
19,1,1010.0000000000036
20,1,994.9999999999927
21,1,1020.0000000000073
22,1,1000.0
23,1,1004.9999999999964
24,1,1010.0000000000073
25,1,1009.9999999999891
26,1,1000.0
27,1,1010.0000000000036
28,1,989.9999999999964
29,1,1005.0000000000109
30,1,1015.0
31,1,1004.9999999999964
32,1,995.0000000000036
