,movement,measured
4,70.00500000000002,0.0
5,70.00600000000003,-4.999999999994543
6,70.00700000000003,4.999999999994543
7,70.00800000000004,0.0
8,70.00900000000004,0.0
9,70.01000000000005,0.0
10,70.01100000000005,0.0
11,70.01200000000006,0.0
12,70.01300000000006,5.000000000010914
13,70.01400000000007,0.0
14,70.01500000000007,0.0
15,70.01600000000008,0.0
16,70.01700000000008,0.0
17,70.01800000000009,4.999999999994543
18,70.01900000000009,0.0
19,70.0200000000001,0.0
20,70.0210000000001,4.999999999996362
21,70.0220000000001,0.0
22,70.02300000000011,0.0
23,70.02400000000011,0.0
24,70.02500000000012,0.0
25,70.02600000000012,0.0
26,70.02700000000013,0.0
27,70.02800000000013,5.000000000009095
28,70.02900000000014,0.0
29,70.03000000000014,0.0
30,70.03100000000015,0.0
31,70.03200000000015,0.0
32,70.03300000000016,0.0
33,70.03400000000016,4.999999999994543
34,70.03500000000017,0.0
35,70.03600000000017,0.0
36,70.03700000000018,0.0
37,70.03800000000018,0.0
38,70.03900000000019,0.0
39,70.04000000000019,0.0
40,70.0410000000002,4.999999999996362
41,70.0420000000002,0.0
42,70.0430000000002,0.0
43,70.04400000000021,0.0
44,70.04500000000021,5.000000000009095
45,70.04600000000022,0.0
46,70.04700000000022,0.0
47,70.04800000000023,0.0
48,70.04900000000023,4.999999999996362
49,70.05000000000024,0.0
50,70.05100000000024,0.0
51,70.05200000000025,0.0
52,70.05300000000025,0.0
53,70.05400000000026,0.0
54,70.05500000000026,0.0
55,70.05600000000027,0.0
56,70.05700000000027,4.999999999994543
57,70.05800000000028,0.0
58,70.05900000000028,0.0
59,70.06000000000029,0.0
60,70.06100000000029,0.0
61,70.0620000000003,5.000000000009095
62,70.0630000000003,0.0
63,70.0640000000003,0.0
64,70.06500000000031,0.0
65,70.06600000000032,4.999999999996362
66,70.06700000000032,0.0
67,70.06800000000032,0.0
68,70.06900000000033,0.0
69,70.07000000000033,0.0
70,70.07100000000034,0.0
71,70.07200000000034,4.999999999996362
72,70.07300000000035,0.0
73,70.07400000000035,0.0
74,70.07500000000036,0.0
75,70.07600000000036,0.0
76,70.07700000000037,5.000000000009095
77,70.07800000000037,0.0
78,70.07900000000038,0.0
79,70.08000000000038,0.0
80,70.08100000000039,0.0
81,70.08200000000039,0.0
82,70.0830000000004,0.0
83,70.0840000000004,4.999999999994543
84,70.0850000000004,0.0
85,70.08600000000041,0.0
86,70.08700000000042,0.0
87,70.08800000000042,4.999999999996362
88,70.08900000000042,0.0
89,70.09000000000043,0.0
90,70.09100000000043,0.0
91,70.09200000000044,0.0
92,70.09300000000044,5.000000000009095
93,70.09400000000045,0.0
94,70.09500000000045,0.0
95,70.09600000000046,0.0
96,70.09700000000046,0.0
97,70.09800000000047,0.0
98,70.09900000000047,0.0
99,70.10000000000048,4.999999999996362
100,70.10100000000048,0.0
101,70.10200000000049,0.0
102,70.10300000000049,0.0
103,70.1040000000005,0.0
104,70.1050000000005,0.0
105,70.1060000000005,4.999999999994543
