,movement,measured
4,70.49999999999997,100.00000000000728
5,70.59999999999997,89.9999999999909
6,70.69999999999996,109.99999999999818
7,70.79999999999995,100.0000000000091
8,70.89999999999995,94.99999999999818
9,70.99999999999994,95.0
10,71.09999999999994,105.00000000000364
11,71.19999999999993,99.99999999999454
12,71.29999999999993,99.99999999999454
13,71.39999999999992,100.00000000000728
14,71.49999999999991,105.00000000000364
15,71.59999999999991,99.99999999999454
16,71.6999999999999,105.00000000000364
17,71.7999999999999,95.0
18,71.89999999999989,104.99999999998909
19,71.99999999999989,90.00000000000364
20,72.09999999999988,110.0
21,72.19999999999987,94.99999999999818
22,72.29999999999987,105.00000000000364
23,72.39999999999986,99.99999999999454
24,72.49999999999986,100.0000000000091
25,72.59999999999985,94.99999999999818
26,72.69999999999985,105.00000000000364
27,72.79999999999984,104.9999999999909
28,72.89999999999984,94.99999999999818
29,72.99999999999983,95.00000000001273
30,73.09999999999982,104.9999999999909
31,73.19999999999982,100.00000000000728
32,73.29999999999981,104.9999999999909
33,73.3999999999998,94.99999999999818
34,73.4999999999998,105.00000000000364
35,73.5999999999998,100.0000000000091
36,73.69999999999979,99.99999999999454
37,73.79999999999978,90.00000000000364
38,73.89999999999978,104.99999999998909
39,73.99999999999977,105.00000000000364
40,74.09999999999977,105.00000000000364
41,74.19999999999976,90.00000000000364
42,74.29999999999976,104.99999999998909
43,74.39999999999975,100.00000000001091
44,74.49999999999974,99.99999999999272
45,74.59999999999974,90.00000000000364
46,74.69999999999973,105.00000000000364
47,74.79999999999973,104.99999999998909
48,74.89999999999972,100.00000000001091
49,74.99999999999972,94.99999999999636
50,75.09999999999971,105.00000000000728
51,75.1999999999997,99.99999999999272
52,75.2999999999997,95.0
53,75.3999999999997,99.99999999999272
54,75.49999999999969,105.00000000000364
55,75.59999999999968,100.00000000001091
56,75.69999999999968,99.99999999999272
57,75.79999999999967,95.0
58,75.89999999999966,105.00000000000364
59,75.99999999999966,94.99999999999636
60,76.09999999999965,105.00000000000728
61,76.19999999999965,94.99999999999636
62,76.29999999999964,104.99999999998909
63,76.39999999999964,100.00000000001091
64,76.49999999999963,99.99999999999272
65,76.59999999999962,90.00000000000364
66,76.69999999999962,105.00000000000364
67,76.79999999999961,104.99999999998909
68,76.89999999999961,100.00000000001091
69,76.9999999999996,94.99999999999636
70,77.0999999999996,99.99999999999636
71,77.19999999999959,105.00000000000364
72,77.29999999999959,99.99999999999272
73,77.39999999999958,100.00000000001091
74,77.49999999999957,105.00000000000364
75,77.59999999999957,99.99999999999272
76,77.69999999999956,99.99999999999636
77,77.79999999999956,94.99999999999636
78,77.89999999999955,105.00000000000728
79,77.99999999999955,100.00000000000728
80,78.09999999999954,104.99999999998909
81,78.19999999999953,90.00000000000364
82,78.29999999999953,105.00000000000364
83,78.39999999999952,99.99999999999636
84,78.49999999999952,105.00000000000364
85,78.59999999999951,94.99999999999636
86,78.6999999999995,95.0
87,78.7999999999995,110.0
88,78.8999999999995,99.99999999999272
89,78.99999999999949,95.00000000001455
90,79.09999999999948,104.99999999998909
91,79.19999999999948,100.00000000000728
92,79.29999999999947,99.99999999999636
93,79.39999999999947,99.99999999999272
94,79.49999999999946,105.00000000000364
95,79.59999999999945,95.0
96,79.69999999999945,105.00000000000364
97,79.79999999999944,95.0
98,79.89999999999944,105.00000000000364
99,79.99999999999943,99.99999999999272
100,80.09999999999943,105.00000000000364
101,80.19999999999942,90.00000000000364
